IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",111,"2060",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.610872
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",112,"2061",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.610688
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",113,"2062",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.611516
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",114,"2063",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.612058
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",115,"2064",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.612743
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",116,"2065",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.612706
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",117,"2066",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.613272
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",118,"2067",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.611576
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",119,"2068",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.612266
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",120,"2069",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.612722
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",121,"2070",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.61335
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",122,"2071",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.614604
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",123,"2072",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.616455
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",124,"2073",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.617354
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",125,"2074",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.618421
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",126,"2075",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.616525
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",127,"2076",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.617054
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",128,"2077",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.615968
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",129,"2078",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.618495
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",130,"2079",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.618694
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",131,"2080",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.618928
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",132,"2081",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.620552
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",133,"2082",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621378
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",134,"2083",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621546
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",135,"2084",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.620015
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",136,"2085",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.620155
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",137,"2086",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.618422
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",138,"2087",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.620426
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",139,"2088",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621519
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",140,"2089",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621845
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",141,"2090",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621905
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",142,"2091",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621745
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",143,"2092",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.621659
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",144,"2093",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.624499
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",145,"2094",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.624694
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",146,"2095",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.62364
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",147,"2096",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.624391
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",148,"2097",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.623408
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",149,"2098",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.6233
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",150,"2099",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.624083
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",705,"Slovenia","SI","SVN",151,"2100",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.625695
